countryName,countryCode,indicatorName,indicatorCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Madagascar,MDG,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,53.37601470196443,54.38793918363898,55.66954687601798,62.00138522682347,55.08662379788717,56.4701826563377,48.70213971056848,57.5805946619436,55.78987714481905,53.84763278484018,53.22442378451206,54.46870836733975,50.22481719326139,49.10081457347179,49.77481239707527
Madagascar,MDG,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,56.33225479141979,57.11167656205824,57.89052962906816,63.46488510625074,56.03201411538357,56.90391223711702,48.47179443982582,57.42391688356633,55.25729310350941,52.57169925895251,51.3438847522891,52.44181591003748,49.18445576143462,47.59759921683376,47.88112605447474
Madagascar,MDG,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,44.42355060321716,45.44998469188459,205.2168360212548,210.2438659667969,250.351414454037,273.2945496270797,272.9945790080738,280.2530660245282,270.6809221516873,240.386803185438,,,,,
Madagascar,MDG,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,2T3,missing,2T3,missing,2T3,2T3,2T3,2T3,missing,missing,missing,missing,missing
Madagascar,MDG,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,93.61469784795788,,111.7634295974862,,104.9971084594727,97.49518587005038,95.67470028426646,94.1078172205438,,,,,
Madagascar,MDG,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,2.031428060599334,1.716603894656422,,2.075055649967743,2.028685421374249,2.095674360115742,2.86686559215041,2.194864932942104,2.403257555015736,8.897210121154785,,2.54610162822651,3.158757844334375,3.30742417865343,3.400539259746877
Madagascar,MDG,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,45.13025893623752,44.23599574191917,43.20858942065492,37.25950302973827,44.43601583034383,43.31085497698084,51.41412451597429,42.49847296060079,44.47886014138194,46.79615490302977,47.72449885346549,46.55428759895845,50.30043124978536,51.65839357690585,51.18195630346967
Madagascar,MDG,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3
Mexico,MEX,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,99.8374499976635,99.79287000000477,99.76639999449253,99.73032999038696,99.68514999747276,99.68364000320435,99.6873399913311,99.66620999574661,99.74401000142097,99.6829400062561,99.70906001329422,99.66672998666763,99.65808001160622,99.65178000926971,
Mexico,MEX,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,75.82673072814941,75.60061073303223,76.78274917602539,80.49006080627441,82.27549934387207,84.18264961242676,85.0746202468872,84.61168956756592,83.74931907653809,83.53796005249023,82.49176025390625,81.11046028137207,80.45272064208984,81.60236930847168,
Mexico,MEX,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,76.52181053161621,76.16674995422363,77.27363967895508,81.02404022216797,82.76262092590332,84.7479600906372,85.853440284729,85.69056987762451,85.14188003540039,85.13024997711182,84.3575496673584,83.34078025817871,83.23716926574707,84.13416004180908,
Mexico,MEX,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,75.14794921875,75.0488395690918,76.30495071411133,79.97064971923828,81.80192947387695,83.63345909118652,84.31867027282715,83.56563949584961,82.40072059631348,81.99765968322754,80.6883602142334,78.95565032958984,77.76312065124512,79.15702056884766,
Mexico,MEX,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,29.44651985168457,29.28330993652344,29.18372917175293,31.11091995239258,30.54948043823242,29.70389938354492,29.06467056274414,28.61322021484375,28.1053295135498,27.64682960510254,26.8761100769043,26.51543045043945,,,
Mexico,MEX,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing
Mexico,MEX,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,19.68512916564941,20.63348960876465,19.32619094848633,21.94919967651367,19.30970001220703,18.94978904724121,18.67491912841797,19.01494979858398,18.88017082214355,18.82621002197266,18.31294059753418,17.57979965209961,,,
Mexico,MEX,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,0.1625500023365021,0.2071299999952316,0.2336000055074692,0.2696700096130371,0.3148500025272369,0.3163599967956543,0.3126600086688995,0.3337900042533875,0.2559899985790253,0.3170599937438965,0.29093998670578,0.3332700133323669,0.3419199883937836,0.3482199907302856,
Mexico,MEX,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,24.17326927185059,24.39938926696777,23.21725082397461,19.50993919372559,17.72450065612793,15.81735038757324,14.92537975311279,15.38831043243408,16.25068092346191,16.46203994750977,17.50823974609375,18.88953971862793,19.54727935791016,18.39763069152832,
Mexico,MEX,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
North Macedonia,MKD,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,99.68094998598099,,97.68792009353638,96.58731007575989,96.12959003448486,97.72090005874634,,97.09299993515015,96.65680003166199,92.73529005050659,93.1379599571228,92.63733005523682,97.03643989562988,96.20905995368958,
North Macedonia,MKD,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,97.36908006668091,96.47968006134033,95.9193000793457,97.80496001243591,,97.44233989715576,96.68224000930786,93.24380016326904,93.42682981491089,93.03337001800537,97.34402990341187,96.46698999404907,
North Macedonia,MKD,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,97.9880199432373,96.68870997428894,96.32744002342224,97.6418399810791,,96.76707005500793,96.6331000328064,92.26190996170044,92.87065982818604,92.26944017410278,96.748300075531,95.9679799079895,
North Macedonia,MKD,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
North Macedonia,MKD,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,0.3190500140190125,,2.312079906463623,3.412689924240112,3.870409965515137,2.279099941253662,,2.907000064849854,3.343199968338013,7.264709949493408,6.862040042877197,7.362669944763184,2.963560104370117,3.790940046310425,
North Macedonia,MKD,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
Mali,MLI,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,64.09979961116733,64.75143542841158,62.47894452839488,58.41377786380759,59.17938497164327,56.56821536888997,57.92853816248048,62.99801086874028,54.92792129516602,,,,,65.99217987060547,
Mali,MLI,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,35.445863095713676,37.04698505966743,35.422655117495125,38.67985206266995,40.25308699978246,39.98894015145642,40.49127220514768,34.27404779892896,34.076102066608556,,,,,,
Mali,MLI,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,58.81211378376998,59.86103293177412,57.94835636320028,,55.36567705527494,52.83751014655927,53.82341136297678,59.22492974127997,51.74848175048828,,,,,62.79988861083984,
Mali,MLI,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,69.25402191278081,69.51882696120454,66.89634186714527,,62.89920745423531,60.20845845845846,61.93515648588821,66.68079192105202,58.03152847290039,,,,,69.11223030090332,
Mali,MLI,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,29.036658559548087,30.642439539741957,29.844866872098336,,34.87148419241204,36.57004984497694,35.4343116645538,30.77747647299745,30.72231033328059,,,,,,
Mali,MLI,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,41.69722037024106,43.28865814160644,40.85374791661766,,45.48456863770441,43.31225471300711,45.40837422666739,37.67509337192033,37.33955801334453,,,,,,
Mali,MLI,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,92.46432318992656,,,,,,,,,,,,132.6198759980374,
Mali,MLI,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,only2,missing,missing,missing,missing,missing,missing,only2,missing,missing,missing,missing,2T3,missing
Mali,MLI,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,52.88895944842602,,,,,,,53.65045430251202,,,,,40.05468941811932,
Mali,MLI,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,35.90020038883267,35.24856457158842,37.52105547160512,41.58622213619241,40.82061502835673,43.43178463111003,42.07146183751952,37.00198913125972,45.07207870483398,,,,,34.00782012939453,
Mali,MLI,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,64.55413690428632,62.95301494033257,64.57734488250487,61.32014793733005,59.74691300021754,60.01105984854358,59.50872779485232,65.72595220107104,65.92389793339144,,,,,,
Mali,MLI,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing,missing,missing,missing
Malta,MLT,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,99.94726999849081,99.73212000727654,99.11456000804901,98.82697999477386,98.75381004810333,98.72493004798889,98.94195997714996,99.14035999774933,97.70578002929688,96.36564993858337,94.93200016021729,93.12301015853882,97.3622100353241,
Malta,MLT,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,92.96731996536255,92.2424898147583,92.70528984069824,92.51584005355835,92.4780502319336,92.31156015396118,93.24265003204346,93.69791984558105,93.60626983642578,94.32764005661011,93.83729982376099,93.34626007080078,
Malta,MLT,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,,,,,,98.77056002616882,98.54814994335175,97.15579009056091,95.8800401687622,94.77660989761353,93.20528984069824,97.32696008682251,
Malta,MLT,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,,,,,,99.10254001617432,99.70050999522209,98.2253600358963,96.81815004348755,95.07703018188477,93.04734992980957,97.39457988739014,
Malta,MLT,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,93.97285985946655,93.27309989929199,94.32277011871338,94.48302984237671,93.30237007141113,93.0638198852539,93.95325994491577,94.48624992370605,94.47086000442505,94.91087007522583,94.30965995788574,94.2902398109436,
Malta,MLT,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,92.01126003265381,91.26459980010986,91.16971969604492,90.63547039031982,91.68500995635986,91.58829021453857,92.56542015075684,92.95969009399414,92.80073976516724,93.78145980834961,93.39418983459473,92.46811008453369,
Malta,MLT,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,15.47043991088867,15.93785953521729,16.26420974731445,15.7196798324585,15.83055019378662,15.75765037536621,15.70888996124268,15.34226036071777,,,
Malta,MLT,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing
Malta,MLT,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,,,,,9.97762966156006,9.373290061950684,10.16187953948975,10.21638965606689,10.11116027832031,10.07215976715088,10.03314018249512,,,
Malta,MLT,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,0.0527300015091896,0.267879992723465,0.8854399919509888,1.173020005226135,1.246189951896667,1.275069952011108,1.058040022850037,0.8596400022506714,2.294219970703125,3.634350061416626,5.067999839782715,6.876989841461182,2.637789964675903,
Malta,MLT,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,7.032680034637451,7.757510185241699,7.294710159301758,7.48415994644165,7.521949768066406,7.688439846038818,6.757349967956543,6.302080154418945,6.393730163574219,5.672359943389893,6.162700176239014,6.653739929199219,
Malta,MLT,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
Myanmar,MMR,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,98.59092998504639,,,,,,,,,,,,,,
Myanmar,MMR,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,56.08890914916992,,,,,,,77.31790924072266,80.67460060119629,,,,,,
Myanmar,MMR,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,58.34901809692383,,,,,,,81.05883979797363,84.84963035583496,,,,,,
Myanmar,MMR,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,53.92459106445312,,,,,,,73.74861907958984,76.69185066223145,,,,,,
Myanmar,MMR,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,28.25580024719238,,,,27.68907928466797,,,,25.5513801574707,,,,,,
Myanmar,MMR,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,missing,missing,missing,2T3,missing,2T3,2T3,2T3,missing,missing,missing,missing,missing,missing
Myanmar,MMR,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,34.48566055297852,,,,33.89556884765625,,26.2019100189209,28.39749908447266,30.6193904876709,,,,,,
Myanmar,MMR,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,1.409070014953613,,,,,,,,,,,,,,
Myanmar,MMR,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,43.91109085083008,,,,,,,22.68209075927734,19.32539939880371,,,,,,
Myanmar,MMR,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,missing,missing,missing,missing,missing,missing,2T3,2T3,missing,missing,missing,missing,missing,missing
Montenegro,MNE,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,99.63444998860359,99.13485997915268,,,99.96161000058055,98.74878001213074,99.87674999982119,97.71749997138977,99.67583999037743,99.69154998660088,99.82684999704361,,99.78167000412941,
Montenegro,MNE,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,,,91.31241989135742,91.33082962036133,92.05139017105103,92.39559984207153,93.07178020477295,93.84745979309082,93.24555015563965,93.45463991165161,
Montenegro,MNE,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,99.68230000138283,,,,98.11047005653381,,,,,,,,
Montenegro,MNE,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,98.63033998012543,,,,99.32533997297287,,,,,,,,
Montenegro,MNE,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,,,91.33267021179199,91.09047031402588,91.77114009857178,92.55390977859497,93.2372899055481,94.28463983535767,94.18650007247925,94.4727897644043,
Montenegro,MNE,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,,,91.29356956481934,91.55370044708252,92.31054019927979,92.25001001358032,92.91982984542847,93.44868993759155,92.38363981246948,92.5213098526001,
Montenegro,MNE,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
Montenegro,MNE,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,,0.3655500113964081,0.8651400208473206,,,0.0383899994194508,1.251219987869263,0.1232500001788139,2.282500028610229,0.3241600096225739,0.3084500133991241,0.1731500029563904,,0.2183299958705902,
Montenegro,MNE,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,,,8.687580108642578,8.669170379638672,7.948609828948975,7.604400157928467,6.928219795227051,6.15254020690918,6.754449844360352,6.545360088348389,
Montenegro,MNE,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing
Mongolia,MNG,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,99.73921999335289,99.8092200011015,98.25867998600006,95.18865013122559,94.56173992156982,94.97145986557007,95.92097997665405,93.79019021987915,95.21600949911048,94.09749696145767,92.30603226992984,91.66118983990619,92.58400692545338,92.25210591403221,91.43625056138605
Mongolia,MNG,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,,,,,90.8576717314973,89.29610328298904,90.7336471628758,93.26293201094234,90.42525760368778,94.28767013549805,
Mongolia,MNG,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,,,97.98519992828369,94.67492008209229,94.39085006713867,94.88734006881714,96.0568299293518,94.21154022216797,95.89587149445961,95.14876757547104,93.68805427940605,93.00758264997607,93.97450381433111,93.5157764417106,92.17897239455286
Mongolia,MNG,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,,,98.52456998825073,95.68764019012451,94.72740983963013,95.05276012420654,95.79020023345947,93.38661003112793,94.56954069294528,93.1047986201204,91.01235858284463,90.40233124502024,91.28487293758134,91.07008307993577,90.7407330750914
Mongolia,MNG,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,,,,,93.82708891501935,92.64625180820367,94.20942100152644,96.48597209793526,93.07254454928297,96.90054988861084,
Mongolia,MNG,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,,,,,88.03925821573583,86.14745109512694,87.49614580103564,90.25568715580897,87.95011309133713,91.84370040893555,
Mongolia,MNG,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,30.99140271493212,29.75669317799933,28.96286262557851,27.5867341202923,27.20728823194997,,29.39941564765718,,32.39574824588962,34.24599434495759,,,32.46783472803347,33.12966498871724,36.83032596041909
Mongolia,MNG,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,missing,missing,missing,missing,missing,missing,missing,2T3,2T3,missing,missing,2T3,2T3,missing
Mongolia,MNG,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,14.84817028045654,,,,,,,,15.34108609271523,15.06041591038739,,,40.31141719573873,44.42881738943291,
Mongolia,MNG,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,0.26078000664711,0.1907799988985062,1.741320013999939,4.811349868774414,5.438260078430176,5.028540134429932,4.079020023345947,6.20980978012085,4.78399050088951,5.902503038542338,7.693967730070151,8.338810160093809,7.415993074546616,7.747894085967783,8.563749438613955
Mongolia,MNG,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,,,,,,,,9.142328268502697,10.70389671701097,9.266352837124202,6.73706798905766,9.574742396312214,5.712329864501953,
Mongolia,MNG,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,missing,missing,missing,missing,missing,missing,missing,2T3,2T3,2T3,2T3,2T3,2T3,missing
Mozambique,MOZ,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,93.440547690896,92.04756669985045,93.11796880577903,95.01304423061754,96.0958008952586,97.24379054553322,95.51105110870546,93.47726964666923,96.57076090894627,98.73712052962051,99.18441434024649,,99.0000252093011,,
Mozambique,MOZ,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,53.73516408535616,52.11294564428216,50.25030008177162,49.83428216989483,48.30687888472664,48.52050938674227,48.41805340375219,49.47139669101617,51.64257662035416,53.54608257489141,57.55661645730678,,57.20547376983608,,
Mozambique,MOZ,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,90.41049683578579,89.37879481443736,90.46934366669016,92.31296863083034,93.51842634399523,,93.50234429635329,91.86915238366947,95.16422209878061,,,,,,
Mozambique,MOZ,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,96.48122606315843,94.72393429786999,95.7721991474871,97.71677760154199,98.67437889231849,,97.51707521261065,95.08181046482008,97.97266789185214,,,,,,
Mozambique,MOZ,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,47.38040527048333,46.35981501488116,44.96363009741926,44.9764566571922,43.97047030146989,44.50537082037045,44.7393993209062,46.04135466012562,47.99324321499203,50.0208979391417,53.83145967227507,,54.38889164116029,,
Mozambique,MOZ,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,60.13549869086472,57.91058380853764,55.57788425762843,54.72925276367101,52.67497284603452,52.56319274716121,52.119482807437,52.91982187551427,55.30750519632043,57.08356063938994,61.29187189718395,,60.02431607010918,,
Mozambique,MOZ,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,77.0176862012608,69.18458722361957,65.56977853909213,62.42932989923636,60.57190628305253,58.28034087861662,56.02737401519742,53.67718715393134,56.5932815463355,58.11191872678688,58.80096265046504,,57.74406800114642,,
Mozambique,MOZ,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing,missing,missing,missing,missing,missing,missing
Mozambique,MOZ,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,45.31917190551758,41.65924072265625,39.3053092956543,47.76520156860352,45.11565017700195,46.73014068603516,,,,,,,,,
Mozambique,MOZ,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,6.559452309104001,7.952433300149544,6.88203119422097,4.986955769382464,3.904199104741388,2.756209454466781,4.488948891294535,6.522730353330773,3.429239091053731,1.262879470379484,0.8155856597535023,,0.9999747906988982,,
Mozambique,MOZ,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,46.26483591464384,47.88705435571784,49.74969991822838,50.16571783010517,51.69312111527336,51.47949061325773,51.58194659624781,50.52860330898383,48.35742337964584,46.45391742510859,42.44338354269322,,42.79452623016392,,
Mozambique,MOZ,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,2T3,missing,missing
Mauritania,MRT,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,71.38166046142578,71.18595176706884,69.13751043589915,70.74246516274393,71.9639133984985,75.43168199719113,67.28295950307336,71.15579335026126,72.5326243497848,69.09486038030494,74.60037389187212,,,,88.74376219925259
Mauritania,MRT,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,43.92301362347993,49.40208487118088,46.29077287344948,46.7302480359532,47.47224416815668,45.06101183528173,46.21670052482742,49.92669798820866,55.78549623950336,47.24460680231165,,,,48.50336937784046
Mauritania,MRT,"In-school proxy, primary age, female (%)",UIS.INS.PRM.F,71.42453956604004,71.40049417977822,69.76137590935953,70.62025002933086,72.1367079509884,75.85520074912993,68.19949965590267,72.41124620321835,73.11463664562639,70.59494346581259,76.75148446466042,,,,89.70211828592909
Mauritania,MRT,"In-school proxy, primary age, male (%)",UIS.INS.PRM.M,71.33847045898438,70.96819331575264,68.50165290686606,70.86714965405113,71.78904789551925,75.00643161660216,66.36942787666112,69.91305924893166,71.96029437867803,67.62896592786181,72.50319405790015,,,,87.80902471263562
Mauritania,MRT,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,41.80071925404312,45.87481670139692,43.21435780240231,44.64788122754621,45.43870953119485,44.92654734803225,45.96873037263786,50.6309790953112,56.64960175524803,47.83519456580915,,,,50.93139217470428
Mauritania,MRT,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,46.12754820525821,53.12083912773323,49.57699743092176,48.94300543799378,49.62035187566695,45.20210768738389,46.4749818985557,49.19891011499934,54.89977891330766,46.64413218356893,,,,46.1060600615709
Mauritania,MRT,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,37.15185625393274,39.29442815249267,40.129322218195,,37.68925798650884,,,41.68505374163455,37.58739172833133,42.05984975476501,,,,,
Mauritania,MRT,"PTR secondary source flag (2T3 / avg(2,3) / only2 / only3 / missing)",UIS.PTR.SEC.SOURCE,missing,only2,missing,missing,2T3,only2,only3,2T3,missing,2T3,2T3,missing,missing,missing,missing
Mauritania,MRT,"Pupil-teacher ratio, secondary (trained) BEST (ratio)",UIS.PTR.SEC.TRAINED,,46.89089965820313,,,38.09450830140485,53.22716535433071,20.33166332665331,24.38557052612305,,31.10016754427956,30.94674485399713,,,,
Mauritania,MRT,"Out-of-school rate, primary age (%) (ROFST.1.CP)",UIS.ROFST.1.CP,28.61833953857422,28.81404823293116,30.86248956410085,29.25753483725607,28.03608660150149,24.56831800280886,32.71704049692665,28.84420664973874,27.4673756502152,30.90513961969506,25.39962610812787,,,,11.25623780074741
Mauritania,MRT,"Out-of-school rate, secondary age BEST (%) (ROFST.2T3.CP) [STRICT]",UIS.ROFST.SEC.BEST,,56.07698637652007,50.59791512881912,53.70922712655052,53.2697519640468,52.52775583184332,54.93898816471827,53.78329947517258,50.07330201179134,44.21450376049664,52.75539319768835,,,,51.49663062215954
Mauritania,MRT,Secondary BEST source flag (2T3 / missing) [STRICT],UIS.SEC.SOURCE,missing,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,2T3,missing,missing,missing,2T3
Montserrat,MSR,"In-school proxy (100 - ROFST.1.CP), primary age (%)",SE.PRM.TENR,,,,,96.11649990081787,,,,,,,99.7906995042883,99.8220442664887,93.31419196062345,
Montserrat,MSR,"In-school proxy (100 - ROFST.2T3.CP), secondary age BEST (%) [STRICT]",SE.SEC.NENR,,,,,91.7657299041748,,,,,,,,94.03371050284052,89.73956288443921,
Montserrat,MSR,"In-school proxy, secondary BEST (2T3), female (%) [STRICT]",UIS.INS.SEC.F,,,,,91.7808198928833,,,,,,,,,,
Montserrat,MSR,"In-school proxy, secondary BEST (2T3), male (%) [STRICT]",UIS.INS.SEC.M,,,,,91.75245952606201,,,,,,,,,,
Montserrat,MSR,"Pupil-teacher ratio, primary (trained) (ratio)",UIS.PTR.PRM.TRAINED,,,,,15.13793103448276,,20.7391300201416,,21.90476036071777,19.90909004211426,,,,,
